Categoria;Producto;Precio;URL de la imagen;Fecha y hora;Página;Supermercado
Almacen/Enlatados-y-Conservas;Peras Carrefour classic en mitades 820 g.;2950.0;https://carrefourar.vtexassets.com/arquivos/ids/386587-170-170?v=638318705075230000&width=170&height=170&aspect=true;29/05/2024, 22:15:25;13;Carrefour
Almacen/Enlatados-y-Conservas;Hongos shitake enteros Villares 25 g.;1790.0;https://carrefourar.vtexassets.com/arquivos/ids/188123-170-170?v=637474615715370000&width=170&height=170&aspect=true;29/05/2024, 22:15:25;13;Carrefour
Almacen/Enlatados-y-Conservas;Hummus Kamar sesamo y olivas negras en pote 230 g.;2910.0;https://carrefourar.vtexassets.com/arquivos/ids/373437-170-170?v=638306741850300000&width=170&height=170&aspect=true;29/05/2024, 22:15:25;13;Carrefour
Almacen/Enlatados-y-Conservas;Choclo entero sin sal Inalpa cormillot 300 g.;1200.0;https://carrefourar.vtexassets.com/arquivos/ids/490692-170-170?v=638454367123500000&width=170&height=170&aspect=true;29/05/2024, 22:15:25;13;Carrefour
Almacen/Enlatados-y-Conservas;Salsa mediterranea Rina Matarazzo 340 g.;1600.0;https://carrefourar.vtexassets.com/arquivos/ids/408625-170-170?v=638344687557130000&width=170&height=170&aspect=true;29/05/2024, 22:15:25;13;Carrefour
Almacen/Enlatados-y-Conservas;Atún en aceite Gomes da costa demenuzado en lata 170 g.;4999.0;https://carrefourar.vtexassets.com/arquivos/ids/311436-170-170?v=638157902746600000&width=170&height=170&aspect=true;29/05/2024, 22:15:25;13;Carrefour
Almacen/Enlatados-y-Conservas;Paté de foie Carrefour Classic 90 g.;2709.0;https://carrefourar.vtexassets.com/arquivos/ids/489941-170-170?v=638452571393630000&width=170&height=170&aspect=true;29/05/2024, 22:15:25;13;Carrefour
Almacen/Enlatados-y-Conservas;Porotos de soja Carrefour classic seca remojada 300 g.;501.5;https://carrefourar.vtexassets.com/arquivos/ids/417331-170-170?v=638356702675970000&width=170&height=170&aspect=true;29/05/2024, 22:15:25;13;Carrefour
Almacen/Enlatados-y-Conservas;Salsa basílico Barilla frasco 400 g.;12009.0;https://carrefourar.vtexassets.com/arquivos/ids/202921-170-170?v=637566046388900000&width=170&height=170&aspect=true;29/05/2024, 22:16:10;14;Carrefour
Almacen/Enlatados-y-Conservas;Salsa arrabbiata Barilla pomodoro 400 g.;9569.0;https://carrefourar.vtexassets.com/arquivos/ids/315370-170-170?v=638175090678670000&width=170&height=170&aspect=true;29/05/2024, 22:16:10;14;Carrefour
Almacen/Enlatados-y-Conservas;Cebollas en conserva Sacla en frasco 300 g.;4999.0;https://carrefourar.vtexassets.com/arquivos/ids/202920-170-170?v=637566046383900000&width=170&height=170&aspect=true;29/05/2024, 22:16:10;14;Carrefour
Almacen/Enlatados-y-Conservas;Salsa oliva Barilla 400 g.;9370.0;https://carrefourar.vtexassets.com/arquivos/ids/170068-170-170?v=637468530448030000&width=170&height=170&aspect=true;29/05/2024, 22:16:10;14;Carrefour
Almacen/Enlatados-y-Conservas;Aceitunas negras Castell 100 g.;16189.0;https://carrefourar.vtexassets.com/arquivos/ids/410418-170-170?v=638345481626030000&width=170&height=170&aspect=true;29/05/2024, 22:16:10;14;Carrefour
Almacen/Enlatados-y-Conservas;Pesto en aceite de oliva Colavita 130 g.;1185.0;https://carrefourar.vtexassets.com/arquivos/ids/265861-170-170?v=638048949941170000&width=170&height=170&aspect=true;29/05/2024, 22:16:10;14;Carrefour
Almacen/Enlatados-y-Conservas;Alcauciles Sacla en conserva en frasco 285 g.;18890.0;https://carrefourar.vtexassets.com/arquivos/ids/366334-170-170?v=638272861583330000&width=170&height=170&aspect=true;29/05/2024, 22:16:10;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso fontina Lucrecia x kg.;13385.0;https://carrefourar.vtexassets.com/arquivos/ids/372589-170-170?v=638303797317730000&width=170&height=170&aspect=true;29/05/2024, 22:16:58;13;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso azul Bavaria grandblu trozado 125 g.;2899.0;https://carrefourar.vtexassets.com/arquivos/ids/312599-170-170?v=638163874447770000&width=170&height=170&aspect=true;29/05/2024, 22:16:58;13;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso provoleta Carrefour classic 190 g.;3290.0;https://carrefourar.vtexassets.com/arquivos/ids/472216-170-170?v=638424991449800000&width=170&height=170&aspect=true;29/05/2024, 22:16:58;13;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso azul Santa rosa 140 g.;3069.0;https://carrefourar.vtexassets.com/arquivos/ids/372640-170-170?v=638303797773830000&width=170&height=170&aspect=true;29/05/2024, 22:16:58;13;Carrefour
Lacteos-y-productos-frescos/Quesos;Ricotta Tregar entera bajo sodio en pote 290 g.;2150.0;https://carrefourar.vtexassets.com/arquivos/ids/345872-170-170?v=638231506406730000&width=170&height=170&aspect=true;29/05/2024, 22:16:58;13;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso sardo Santa Rosa x kg.;23209.0;https://carrefourar.vtexassets.com/arquivos/ids/181087-170-170?v=637468586504770000&width=170&height=170&aspect=true;29/05/2024, 22:16:58;13;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso brie La Serenisima natural 100 g.;3191.0;https://carrefourar.vtexassets.com/arquivos/ids/273909-170-170?v=638113907795700000&width=170&height=170&aspect=true;29/05/2024, 22:16:58;13;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso mozzarella polpeta bufala Arrivata 200 g.;3679.0;https://carrefourar.vtexassets.com/arquivos/ids/181225-170-170?v=637468586885500000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso provola ahumada Arrivata 200 g.;4549.0;https://carrefourar.vtexassets.com/arquivos/ids/181218-170-170?v=637468586869700000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso brie Wapi x kg.;3799.0;https://carrefourar.vtexassets.com/arquivos/ids/250932-170-170?v=637932475257500000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso feta de cabra Wapi 200 g.;4545.0;https://carrefourar.vtexassets.com/arquivos/ids/181265-170-170?v=637468586959170000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso fontina Santa Rosa reserva trozado x kg.;31879.0;https://carrefourar.vtexassets.com/arquivos/ids/231125-170-170?v=637744791421330000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso danbo feteado Silvia 180 g.;11155.0;https://carrefourar.vtexassets.com/arquivos/ids/519355-170-170?v=638508766996800000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso camembert Emperador 200 g.;22805.0;https://carrefourar.vtexassets.com/arquivos/ids/372649-170-170?v=638303797853770000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso pimentido ahumado Canut x kg.;2959.0;https://carrefourar.vtexassets.com/arquivos/ids/471115-170-170?v=638423219298130000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Provoleta fraccionado Nonna Pia 1 uni;7245.0;https://carrefourar.vtexassets.com/arquivos/ids/519359-170-170?v=638508774888930000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Lacteos-y-productos-frescos/Quesos;Queso provolone La Paulina horma x kg.;14999.0;https://carrefourar.vtexassets.com/arquivos/ids/364375-170-170?v=638264063117870000&width=170&height=170&aspect=true;29/05/2024, 22:17:20;14;Carrefour
Bebidas/Vinos;Vino tinto Trivento malbec golden reserve 750 cc.;14500.0;https://carrefourar.vtexassets.com/arquivos/ids/299787-170-170?v=638133805667870000&width=170&height=170&aspect=true;29/05/2024, 22:16:59;13;Carrefour
Bebidas/Vinos;Vino tinto Benjamin cabernet sauvignon bonarda 750 cc.;3600.0;https://carrefourar.vtexassets.com/arquivos/ids/351698-170-170?v=638247742335130000&width=170&height=170&aspect=true;29/05/2024, 22:16:59;13;Carrefour
Bebidas/Vinos;Vino tinto malbec Don David reserva 750 cc.;5286.0;https://carrefourar.vtexassets.com/arquivos/ids/185263-170-170?v=637468594517100000&width=170&height=170&aspect=true;29/05/2024, 22:16:59;13;Carrefour
Bebidas/Vinos;Vino tinto cabernet sauvignon Fond de Cave reserva 750 cc.;8810.0;https://carrefourar.vtexassets.com/arquivos/ids/184180-170-170?v=637468592140900000&width=170&height=170&aspect=true;29/05/2024, 22:16:59;13;Carrefour
Bebidas/Vinos;Vino rose Santa Julia lata 269 cc.;8810.0;https://carrefourar.vtexassets.com/arquivos/ids/299925-170-170?v=638133806137230000&width=170&height=170&aspect=true;29/05/2024, 22:16:59;13;Carrefour
Bebidas/Vinos;Vino tinto malbec Estiba I 750 cc.;1769.0;https://carrefourar.vtexassets.com/arquivos/ids/197122-170-170?v=637523691499270000&width=170&height=170&aspect=true;29/05/2024, 22:16:59;13;Carrefour
Bebidas/Vinos;Vino tinto Ruca malen malbec petit verdot 750 cc.;4425.0;https://carrefourar.vtexassets.com/arquivos/ids/309357-170-170?v=638150911579100000&width=170&height=170&aspect=true;29/05/2024, 22:16:59;13;Carrefour
Bebidas/Vinos;Vino blanco dulce Toro brick 1 l.;2350.0;https://carrefourar.vtexassets.com/arquivos/ids/272412-170-170?v=638103580102970000&width=170&height=170&aspect=true;29/05/2024, 22:17:21;14;Carrefour
Bebidas/Vinos;Vino tinto Dilema malbec en botella 750 cc.;4099.0;https://carrefourar.vtexassets.com/arquivos/ids/408447-170-170?v=638343783021930000&width=170&height=170&aspect=true;29/05/2024, 22:17:21;14;Carrefour
Limpieza/Articulos-de-limpieza;Bolsas para residuos Asurín hipopótamo 115x120cm x 10 u.;9768.75;https://carrefourar.vtexassets.com/arquivos/ids/166861-170-170?v=637467732713130000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Escobillón laqueado Glow sirrah 1 u.;13025.0;https://carrefourar.vtexassets.com/arquivos/ids/166080-170-170?v=637467724044200000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Trapo de piso nido de abeja 45x58 silvetex;6090.0;https://carrefourar.vtexassets.com/arquivos/ids/185001-170-170?v=637468593827270000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Trapo de piso Costero especial gris 47 x 57 cm. 1 u.;6090.0;https://carrefourar.vtexassets.com/arquivos/ids/166178-170-170?v=637467724367030000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Cepillo Salzano de piso;1019.25;https://carrefourar.vtexassets.com/arquivos/ids/238070-170-170?v=637830526576070000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Paño absorbente Green House 38x40 cm celeste;1359.0;https://carrefourar.vtexassets.com/arquivos/ids/524738-170-170?v=638519014007500000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Paño Carrefour super absorbente 1 u.;3890.0;https://carrefourar.vtexassets.com/arquivos/ids/166567-170-170?v=637467729035330000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Secador Twin blanco 45 cm 1 u.;990.0;https://carrefourar.vtexassets.com/arquivos/ids/166125-170-170?v=637467724209570000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Paño absorbente Green House 38x40 cm rosa;1190.0;https://carrefourar.vtexassets.com/arquivos/ids/524740-170-170?v=638519014044470000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Paño Virulana twist antibacterial 1 u.;4222.5;https://carrefourar.vtexassets.com/arquivos/ids/166388-170-170?v=637467726764070000&width=170&height=170&aspect=true;29/05/2024, 22:17:41;13;Carrefour
Limpieza/Articulos-de-limpieza;Cepillo Bettanin multiuso sket;5299.0;https://carrefourar.vtexassets.com/arquivos/ids/238153-170-170?v=637830527693730000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Paño esponja triple 44x60 silvetex;5190.0;https://carrefourar.vtexassets.com/arquivos/ids/184999-170-170?v=637468593822270000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Paño blanco extra suave 48x62;4290.0;https://carrefourar.vtexassets.com/arquivos/ids/184990-170-170?v=637468593804300000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Esponja Virulana con multiondas;919.0;https://carrefourar.vtexassets.com/arquivos/ids/166373-170-170?v=637467726585470000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Escoba Denise sin cabo 1 u.;4327.5;https://carrefourar.vtexassets.com/arquivos/ids/166135-170-170?v=637467724254800000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Cabo de madera roscado largo 1.20 mts.;5770.0;https://carrefourar.vtexassets.com/arquivos/ids/166331-170-170?v=637467726050400000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Trapo rejilla Costero blanco super 38 x 50 cm. 1 u.;3190.0;https://carrefourar.vtexassets.com/arquivos/ids/166177-170-170?v=637467724360300000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Bolsas para residuos Asurín  mediana verdes 50x70cm x 30 u.;739.0;https://carrefourar.vtexassets.com/arquivos/ids/166860-170-170?v=637467732706570000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Bolsas para aspiradora Domestic Yelmo Electrolux Black 3 u.;4087.5;https://carrefourar.vtexassets.com/arquivos/ids/166263-170-170?v=637467724709170000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Limpieza/Articulos-de-limpieza;Secador negro 40 cm. 1 u.;5450.0;https://carrefourar.vtexassets.com/arquivos/ids/166442-170-170?v=637467727438230000&width=170&height=170&aspect=true;29/05/2024, 22:18:02;14;Carrefour
Perfumeria/Cuidado-del-cabello;Acondicionador Fructis recarga nutritiva 650 cc.;5916.0;https://carrefourar.vtexassets.com/arquivos/ids/408410-170-170?v=638343782692130000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Acondicionador Pantene prov miracles revit 400 cc.;3384.5;https://carrefourar.vtexassets.com/arquivos/ids/477602-170-170?v=638440580482500000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Shampoo Head & Shoulders purificación head 650 cc.;6769.0;https://carrefourar.vtexassets.com/arquivos/ids/508438-170-170?v=638488761860100000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Acondicionador Pantene prov miracles liso infinito 200 cc.;13041.0;https://carrefourar.vtexassets.com/arquivos/ids/426246-170-170?v=638385202698170000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Mascarilla de fuerza Fructis banana 350 cc.;2000.0;https://carrefourar.vtexassets.com/arquivos/ids/389245-170-170?v=638320270759270000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Shampoo algas Carrefour hidratante 500 cc.;4000.0;https://carrefourar.vtexassets.com/arquivos/ids/184240-170-170?v=637468592225270000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Crema para peinar Pantene colágeno 300 cc.;5433.0;https://carrefourar.vtexassets.com/arquivos/ids/320768-170-170?v=638188082654370000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Tratamiento capilar Tresemmé reparador 300 g.;1094.8;https://carrefourar.vtexassets.com/arquivos/ids/260052-170-170?v=638024937809330000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Shampoo Head & Shoulders de manzana 650 cc.;1190.0;https://carrefourar.vtexassets.com/arquivos/ids/508440-170-170?v=638488761894070000&width=170&height=170&aspect=true;29/05/2024, 22:18:06;13;Carrefour
Perfumeria/Cuidado-del-cabello;Shampoo Capilatis ortiga tratamiento conc 420 cc.;7880.0;https://carrefourar.vtexassets.com/arquivos/ids/396880-170-170?v=638333189559070000&width=170&height=170&aspect=true;29/05/2024, 22:18:24;14;Carrefour
Perfumeria/Cuidado-del-cabello;Acondicionador Sedal restauración 190 cc.;1396.85;https://carrefourar.vtexassets.com/arquivos/ids/315107-170-170?v=638175086732400000&width=170&height=170&aspect=true;29/05/2024, 22:18:24;14;Carrefour
Perfumeria/Cuidado-del-cabello;Shampoo anticaspa Clear caida control 400 ml.;2149.0;https://carrefourar.vtexassets.com/arquivos/ids/192201-170-170?v=637515944909730000&width=170&height=170&aspect=true;29/05/2024, 22:18:24;14;Carrefour
Perfumeria/Cuidado-del-cabello;Shampoo Tresemme ondas boho 880 cc.;5999.0;https://carrefourar.vtexassets.com/arquivos/ids/416869-170-170?v=638355809088870000&width=170&height=170&aspect=true;29/05/2024, 22:18:24;14;Carrefour
Perfumeria/Cuidado-del-cabello;Acondicionador Pantene Pro-V moracles colágeno nutre y revitaliza 700 ml.;5777.85;https://carrefourar.vtexassets.com/arquivos/ids/311088-170-170?v=638156211999670000&width=170&height=170&aspect=true;29/05/2024, 22:18:24;14;Carrefour
Perfumeria/Cuidado-del-cabello;Shampoo Capilatis brillo extremo 420 cc.;8889.0;https://carrefourar.vtexassets.com/arquivos/ids/262388-170-170?v=638034488329270000&width=170&height=170&aspect=true;29/05/2024, 22:18:24;14;Carrefour
Perfumeria/Cuidado-del-cabello;Shampoo Elvive arcilla purificante 400 cc.;7410.0;https://carrefourar.vtexassets.com/arquivos/ids/269250-170-170?v=638076578872670000&width=170&height=170&aspect=true;29/05/2024, 22:18:24;14;Carrefour
Perfumeria/Cuidado-de-la-piel;Crema corporal Carrefour soft antiage fresa 200 g.;1992.9;https://carrefourar.vtexassets.com/arquivos/ids/475607-170-170?v=638430195988030000&width=170&height=170&aspect=true;29/05/2024, 22:18:09;13;Carrefour
Perfumeria/Cuidado-de-la-piel;Balsamo labial Botik vainilla canela karite cacao 1 uni;2190.0;https://carrefourar.vtexassets.com/arquivos/ids/174718-170-170?v=637468562750430000&width=170&height=170&aspect=true;29/05/2024, 22:18:09;13;Carrefour
Perfumeria/Cuidado-de-la-piel;Loción desmaquillante ojos Neutrogena 162 cc.;6210.0;https://carrefourar.vtexassets.com/arquivos/ids/228529-170-170?v=637723382319700000&width=170&height=170&aspect=true;29/05/2024, 22:18:09;13;Carrefour
Perfumeria/Cuidado-de-la-piel;Crema Antiedad Neutrogena Bright Boost Gel 50 g.;8125.0;https://carrefourar.vtexassets.com/arquivos/ids/322754-170-170?v=638192439487330000&width=170&height=170&aspect=true;29/05/2024, 22:18:09;13;Carrefour
Perfumeria/Cuidado-de-la-piel;Gel exfoliante suave rosa Karina Ravolini 150 ml.;22150.0;https://carrefourar.vtexassets.com/arquivos/ids/180500-170-170?v=637468585148630000&width=170&height=170&aspect=true;29/05/2024, 22:18:09;13;Carrefour
Perfumeria/Cuidado-de-la-piel;Agua micelar 5 en 1 Nivea Refrescante para piel normal 400 ml.;5940.0;https://carrefourar.vtexassets.com/arquivos/ids/511174-170-170?v=638495788268700000&width=170&height=170&aspect=true;29/05/2024, 22:18:09;13;Carrefour
Perfumeria/Cuidado-de-la-piel;Trio Máscaras Mantra;19929.0;https://carrefourar.vtexassets.com/arquivos/ids/428576-170-170?v=638392143877430000&width=170&height=170&aspect=true;29/05/2024, 22:18:32;14;Carrefour
Perfumeria/Cuidado-de-la-piel;Aceite corporal SriSri Tattva coco 100 cc.;28470.0;https://carrefourar.vtexassets.com/arquivos/ids/174627-170-170?v=637468562262200000&width=170&height=170&aspect=true;29/05/2024, 22:18:32;14;Carrefour
Perfumeria/Cuidado-de-la-piel;Leche balsámica Boti K rosa mosqueta 150 cc.;12374.0;https://carrefourar.vtexassets.com/arquivos/ids/319169-170-170?v=638181995939300000&width=170&height=170&aspect=true;29/05/2024, 22:18:32;14;Carrefour
Perfumeria/Cuidado-de-la-piel;Crema en gel Dermaglos hombres limpieza gl 100 g.;16499.0;https://carrefourar.vtexassets.com/arquivos/ids/365211-170-170?v=638270203231170000&width=170&height=170&aspect=true;29/05/2024, 22:18:32;14;Carrefour
Perfumeria/Cuidado-de-la-piel;Autobronceante Dermaglos hidratante 150 g.;9688.0;https://carrefourar.vtexassets.com/arquivos/ids/308911-170-170?v=638146749947970000&width=170&height=170&aspect=true;29/05/2024, 22:18:32;14;Carrefour
Perfumeria/Cuidado-de-la-piel;Trio Cosmeticos Bacan by Mantra: Gel de limpieza + Suavizante Barba + Emulsión Hidratante;19375.0;https://carrefourar.vtexassets.com/arquivos/ids/428575-170-170?v=638392143472570000&width=170&height=170&aspect=true;29/05/2024, 22:18:32;14;Carrefour
Perfumeria/Cuidado-de-la-piel;Limpieza Facial Silicone Rose Mantra;9150.0;https://carrefourar.vtexassets.com/arquivos/ids/428589-170-170?v=638392150533230000&width=170&height=170&aspect=true;29/05/2024, 22:18:32;14;Carrefour
Perfumeria/Cuidado-de-la-piel;Set de crema corporal + body splash Algabo 1 uni;10270.0;https://carrefourar.vtexassets.com/arquivos/ids/391156-170-170?v=638322218493070000&width=170&height=170&aspect=true;29/05/2024, 22:18:32;14;Carrefour
bazar-y-textil/indumentaria;Legging con estampa Tex;5992.5;https://carrefourar.vtexassets.com/arquivos/ids/371466-170-170?v=638300802387870000&width=170&height=170&aspect=true;29/05/2024, 22:18:14;13;Carrefour
bazar-y-textil/indumentaria;Campera basica puffer Tex;49990.0;https://carrefourar.vtexassets.com/arquivos/ids/501058-170-170?v=638483794253570000&width=170&height=170&aspect=true;29/05/2024, 22:18:34;14;Carrefour
Almacen/Snacks;Papas fritas sabor a ketchup Lays 34 g.;1011.75;https://carrefourar.vtexassets.com/arquivos/ids/416755-170-170?v=638355808050100000&width=170&height=170&aspect=true;29/05/2024, 22:19:32;12;Carrefour
Almacen/Snacks;Pochoclo acaramelado Nikitos 400 g.;1349.0;https://carrefourar.vtexassets.com/arquivos/ids/266454-170-170?v=638055418531570000&width=170&height=170&aspect=true;29/05/2024, 22:19:32;12;Carrefour
Almacen/Snacks;Maní frito salado King 1000 g.;3400.0;https://carrefourar.vtexassets.com/arquivos/ids/360197-170-170?v=638259940870830000&width=170&height=170&aspect=true;29/05/2024, 22:19:32;12;Carrefour
Almacen/Snacks;Snacks horneados Granix Veggie snacks finas hierbas 45 g.;6529.0;https://carrefourar.vtexassets.com/arquivos/ids/324600-170-170?v=638198448001330000&width=170&height=170&aspect=true;29/05/2024, 22:19:32;12;Carrefour
Almacen/Snacks;Papas fritas Pehuamar 230 g.;829.0;https://carrefourar.vtexassets.com/arquivos/ids/368609-170-170?v=638289369621230000&width=170&height=170&aspect=true;29/05/2024, 22:19:32;12;Carrefour
Almacen/Snacks;Maní tostado sin sal King 100 g.;3659.0;https://carrefourar.vtexassets.com/arquivos/ids/360198-170-170?v=638259940880500000&width=170&height=170&aspect=true;29/05/2024, 22:19:32;12;Carrefour
Almacen/Snacks;Nachos Macritas sabor queso y jalapeño 90 g.;879.0;https://carrefourar.vtexassets.com/arquivos/ids/367614-170-170?v=638283314561300000&width=170&height=170&aspect=true;29/05/2024, 22:19:32;12;Carrefour
Bebidas/Vinos;Vino tinto Atardeceres en los andes malbec 750 cc.;3629.0;https://carrefourar.vtexassets.com/arquivos/ids/408437-170-170?v=638343782943900000&width=170&height=170&aspect=true;29/05/2024, 22:19:20;15;Carrefour
Bebidas/Vinos;Vino blanco chenin dulce Chacabuco en botella alum 500 cc.;4900.0;https://carrefourar.vtexassets.com/arquivos/ids/426302-170-170?v=638385203355370000&width=170&height=170&aspect=true;29/05/2024, 22:19:20;15;Carrefour
Bebidas/Vinos;Vino tinto Vinas de balbo clásico 750 cc.;2595.0;https://carrefourar.vtexassets.com/arquivos/ids/273216-170-170?v=638107875774900000&width=170&height=170&aspect=true;29/05/2024, 22:19:20;15;Carrefour
Bebidas/Vinos;Vino tinto Galan malbec roble botella 750 cc.;3240.0;https://carrefourar.vtexassets.com/arquivos/ids/300000-170-170?v=638133806407900000&width=170&height=170&aspect=true;29/05/2024, 22:19:20;15;Carrefour
Bebidas/Vinos;Vino fino blanco  Rincon Famoso 750 cc.;4400.0;https://carrefourar.vtexassets.com/arquivos/ids/233152-170-170?v=637776066279800000&width=170&height=170&aspect=true;29/05/2024, 22:19:20;15;Carrefour
Bebidas/Vinos;Vino tinto Luna malbec 750 cc.;8029.0;https://carrefourar.vtexassets.com/arquivos/ids/320650-170-170?v=638188003863770000&width=170&height=170&aspect=true;29/05/2024, 22:19:20;15;Carrefour
Bebidas/Vinos;Vino tinto Trapiche cabernet sauv origen 750 cc.;3174.0;https://carrefourar.vtexassets.com/arquivos/ids/259632-170-170?v=638024932450800000&width=170&height=170&aspect=true;29/05/2024, 22:19:20;15;Carrefour
Bebidas/Vinos;Vino blanco torrontés Finca La Linda botella 750 cc.;6680.0;https://carrefourar.vtexassets.com/arquivos/ids/254638-170-170?v=637974856780200000&width=170&height=170&aspect=true;29/05/2024, 22:19:55;16;Carrefour
Bebidas/Vinos;Vino tinto cabernet sauvignon Nampe 750 cc.;3195.0;https://carrefourar.vtexassets.com/arquivos/ids/515462-170-170?v=638501022683030000&width=170&height=170&aspect=true;29/05/2024, 22:19:55;16;Carrefour
Bebidas/Vinos;Vino tinto Nina gold malbec en botella 750 cc.;7009.0;https://carrefourar.vtexassets.com/arquivos/ids/373307-170-170?v=638306740806100000&width=170&height=170&aspect=true;29/05/2024, 22:19:55;16;Carrefour
Bebidas/Vinos;Vino tinto San humberto reserva cabernet sauvignon 750 cc.;4289.0;https://carrefourar.vtexassets.com/arquivos/ids/373304-170-170?v=638306740783800000&width=170&height=170&aspect=true;29/05/2024, 22:19:55;16;Carrefour
Bebidas/Vinos;Vino blanco Toro en botella 750 cc.;2660.0;https://carrefourar.vtexassets.com/arquivos/ids/262983-170-170?v=638042209062670000&width=170&height=170&aspect=true;29/05/2024, 22:19:55;16;Carrefour
Bebidas/Vinos;Vino tinto Salentein primus pinot noir 750 cc.;56000.0;https://carrefourar.vtexassets.com/arquivos/ids/276012-170-170?v=638127618912400000&width=170&height=170&aspect=true;29/05/2024, 22:19:55;16;Carrefour
Bebidas/Vinos;Vino tinto Fuego Negro blend cabernet fr malbec 750 cc.;5175.0;https://carrefourar.vtexassets.com/arquivos/ids/300011-170-170?v=638133806450730000&width=170&height=170&aspect=true;29/05/2024, 22:19:55;16;Carrefour
Bebidas/Vinos;Vino tinto Alchimia cabernet sauvignon roble en botella 750 cc.;6500.0;https://carrefourar.vtexassets.com/arquivos/ids/350175-170-170?v=638246105155600000&width=170&height=170&aspect=true;29/05/2024, 22:19:55;16;Carrefour
